,Order Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Month,Year,Quarter
3718,19/09/2017,Standard Class,TP-21130,Theone Pippenger,Consumer,Columbus,Georgia,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,249.95,9,2017,Quarter3
3719,17/09/2017,Standard Class,BS-11590,Brendan Sweed,Corporate,Columbus,Indiana,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,33.4,9,2017,Quarter3
3720,20/12/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Jackson,Mississippi,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,18.92,12,2017,Quarter4
3721,20/12/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Jackson,Mississippi,South,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,15.42,12,2017,Quarter4
3722,22/11/2018,Standard Class,FO-14305,Frank Olsen,Consumer,Houston,Texas,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,35.712,11,2018,Quarter4
3723,30/12/2015,Standard Class,MF-17665,Maureen Fritzler,Corporate,Phoenix,Arizona,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,551.985,12,2015,Quarter4
3724,3/4/2018,First Class,SA-20830,Sue Ann Reed,Consumer,Chicago,Illinois,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.056,4,2018,Quarter2
3725,26/12/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,Denver,Colorado,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,18.72,12,2017,Quarter4
3726,5/6/2017,Standard Class,JL-15235,Janet Lee,Consumer,Newark,Delaware,East,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,6,2017,Quarter2
3727,5/6/2017,Standard Class,JL-15235,Janet Lee,Consumer,Newark,Delaware,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,11.16,6,2017,Quarter2
3728,5/6/2017,Standard Class,JL-15235,Janet Lee,Consumer,Newark,Delaware,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,14.94,6,2017,Quarter2
3729,18/09/2016,Standard Class,KH-16630,Ken Heidel,Corporate,Clinton,Maryland,East,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,41.96,9,2016,Quarter3
3730,18/09/2016,Standard Class,KH-16630,Ken Heidel,Corporate,Clinton,Maryland,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,636.86,9,2016,Quarter3
3731,18/09/2016,Standard Class,KH-16630,Ken Heidel,Corporate,Clinton,Maryland,East,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,499.99,9,2016,Quarter3
3732,18/09/2016,Standard Class,KH-16630,Ken Heidel,Corporate,Clinton,Maryland,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1259.93,9,2016,Quarter3
3733,18/09/2016,Standard Class,KH-16630,Ken Heidel,Corporate,Clinton,Maryland,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",65.08,9,2016,Quarter3
3734,6/3/2018,Second Class,RM-19750,Roland Murray,Consumer,New York City,New York,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,26.38,3,2018,Quarter1
3735,6/3/2018,Second Class,RM-19750,Roland Murray,Consumer,New York City,New York,East,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97,3,2018,Quarter1
3736,17/03/2017,Same Day,VM-21835,Vivian Mathis,Consumer,Newark,Delaware,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,3,2017,Quarter1
3737,17/03/2017,Same Day,VM-21835,Vivian Mathis,Consumer,Newark,Delaware,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,3,2017,Quarter1
3738,9/12/2017,Standard Class,LH-17155,Logan Haushalter,Consumer,Jackson,Michigan,Central,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,12,2017,Quarter4
3739,9/12/2017,Standard Class,LH-17155,Logan Haushalter,Consumer,Jackson,Michigan,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,59.98,12,2017,Quarter4
3740,9/12/2017,Standard Class,LH-17155,Logan Haushalter,Consumer,Jackson,Michigan,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.929,12,2017,Quarter4
3741,15/01/2017,Standard Class,WB-21850,William Brown,Consumer,New York City,New York,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",16.52,1,2017,Quarter1
3742,15/01/2017,Standard Class,WB-21850,William Brown,Consumer,New York City,New York,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,60.12,1,2017,Quarter1
3743,15/01/2017,Standard Class,WB-21850,William Brown,Consumer,New York City,New York,East,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,1,2017,Quarter1
3744,24/10/2015,Same Day,AP-10915,Arthur Prichep,Consumer,Rock Hill,South Carolina,South,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,11.85,10,2015,Quarter4
3745,23/09/2017,Second Class,RA-19915,Russell Applegate,Consumer,Columbus,Georgia,South,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,9,2017,Quarter3
3746,23/09/2017,Second Class,RA-19915,Russell Applegate,Consumer,Columbus,Georgia,South,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,368.97,9,2017,Quarter3
3747,27/08/2018,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,8,2018,Quarter3
3748,27/08/2018,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,321.92,8,2018,Quarter3
3749,27/08/2018,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.984,8,2018,Quarter3
3750,27/08/2018,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28.4,8,2018,Quarter3
3751,27/08/2018,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,8,2018,Quarter3
3752,27/08/2018,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28,8,2018,Quarter3
3753,27/08/2018,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,8,2018,Quarter3
3754,27/08/2018,Second Class,DR-12880,Dan Reichenbach,Corporate,Inglewood,California,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,8,2018,Quarter3
3755,3/3/2017,First Class,JG-15310,Jason Gross,Corporate,Odessa,Texas,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.784,3,2017,Quarter1
3756,3/3/2017,First Class,JG-15310,Jason Gross,Corporate,Odessa,Texas,Central,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43,3,2017,Quarter1
3757,28/02/2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,Newark,Ohio,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,111.104,2,2017,Quarter1
3758,18/09/2016,Standard Class,GB-14530,George Bell,Corporate,Los Angeles,California,West,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68,9,2016,Quarter3
3759,18/09/2016,Standard Class,GB-14530,George Bell,Corporate,Los Angeles,California,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",16.9,9,2016,Quarter3
3760,18/09/2016,Standard Class,GB-14530,George Bell,Corporate,Los Angeles,California,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,24.4,9,2016,Quarter3
3761,12/5/2018,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Everett,Massachusetts,East,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",87.6,5,2018,Quarter2
3762,13/08/2017,Second Class,TS-21160,Theresa Swint,Corporate,West Allis,Wisconsin,Central,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,241.96,8,2017,Quarter3
3763,13/08/2017,Second Class,TS-21160,Theresa Swint,Corporate,West Allis,Wisconsin,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,8.52,8,2017,Quarter3
3764,25/02/2018,Standard Class,MH-18025,Michelle Huthwaite,Consumer,Chicago,Illinois,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,2,2018,Quarter1
3765,21/03/2017,Standard Class,DM-12955,Dario Medina,Corporate,Houston,Texas,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,99.372,3,2017,Quarter1
3766,21/03/2017,Standard Class,DM-12955,Dario Medina,Corporate,Houston,Texas,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,3,2017,Quarter1
3767,8/12/2016,Second Class,JJ-15760,Joel Jenkins,Home Office,Houston,Texas,Central,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,12,2016,Quarter4
3768,16/12/2015,Second Class,KB-16585,Ken Black,Corporate,Hialeah,Florida,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1013.832,12,2015,Quarter4
3769,16/12/2015,Second Class,KB-16585,Ken Black,Corporate,Hialeah,Florida,South,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.984,12,2015,Quarter4
3770,17/12/2017,Standard Class,CM-12160,Charles McCrossin,Consumer,San Francisco,California,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,2003.52,12,2017,Quarter4
3771,12/5/2017,Standard Class,FM-14215,Filia McAdams,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,5,2017,Quarter2
3772,6/8/2015,Second Class,RF-19735,Roland Fjeld,Consumer,Columbia,South Carolina,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",62.91,8,2015,Quarter3
3773,11/4/2015,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,South,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",6.912,4,2015,Quarter2
3774,11/4/2015,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,South,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.976,4,2015,Quarter2
3775,11/4/2015,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10.368,4,2015,Quarter2
3776,11/4/2015,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,South,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,335.944,4,2015,Quarter2
3777,3/5/2016,Standard Class,JB-16045,Julia Barnett,Home Office,Chula Vista,California,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",665.88,5,2016,Quarter2
3778,30/11/2018,Second Class,PN-18775,Parhena Norris,Home Office,Miami,Florida,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,11,2018,Quarter4
3779,16/02/2018,Standard Class,LF-17185,Luke Foster,Consumer,New York City,New York,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2,2018,Quarter1
3780,16/11/2015,Standard Class,RH-19510,Rick Huthwaite,Home Office,Manhattan,Kansas,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,273.96,11,2015,Quarter4
3781,9/7/2016,Second Class,MC-17575,Matt Collins,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,269.982,7,2016,Quarter3
3782,13/11/2018,Second Class,MN-17935,Michael Nguyen,Consumer,Memphis,Tennessee,South,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,11,2018,Quarter4
3783,13/11/2018,Second Class,MN-17935,Michael Nguyen,Consumer,Memphis,Tennessee,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064,11,2018,Quarter4
3784,31/07/2018,Standard Class,EH-14125,Eugene Hildebrand,Home Office,Fort Lauderdale,Florida,South,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,7,2018,Quarter3
3785,26/12/2018,Standard Class,TC-21535,Tracy Collins,Home Office,Columbus,Ohio,East,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.132,12,2018,Quarter4
3786,31/10/2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,Los Angeles,California,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,10,2017,Quarter4
3787,4/9/2017,Standard Class,IL-15100,Ivan Liston,Consumer,Houston,Texas,Central,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,9,2017,Quarter3
3788,4/9/2017,Standard Class,IL-15100,Ivan Liston,Consumer,Houston,Texas,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",62.376,9,2017,Quarter3
3789,17/04/2017,Standard Class,SW-20350,Sean Wendt,Home Office,Omaha,Nebraska,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",29.05,4,2017,Quarter2
3790,5/7/2015,Standard Class,DP-13390,Dennis Pardue,Home Office,Los Angeles,California,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,180.96,7,2015,Quarter3
3791,27/02/2016,First Class,BT-11395,Bill Tyler,Corporate,Altoona,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.419,2,2016,Quarter1
3792,27/02/2016,First Class,BT-11395,Bill Tyler,Corporate,Altoona,Pennsylvania,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",16.032,2,2016,Quarter1
3793,27/11/2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,New York City,New York,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,11,2016,Quarter4
3794,27/01/2015,Standard Class,EJ-13720,Ed Jacobs,Consumer,San Diego,California,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,57.23,1,2015,Quarter1
3795,27/01/2015,Standard Class,EJ-13720,Ed Jacobs,Consumer,San Diego,California,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,333.0,1,2015,Quarter1
3796,27/01/2015,Standard Class,EJ-13720,Ed Jacobs,Consumer,San Diego,California,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,1,2015,Quarter1
3797,23/09/2018,First Class,BE-11410,Bobby Elias,Consumer,Miami,Florida,South,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,251.64,9,2018,Quarter3
3798,4/11/2018,First Class,KL-16555,Kelly Lampkin,Corporate,Greensboro,North Carolina,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,11,2018,Quarter4
3799,4/11/2018,First Class,KL-16555,Kelly Lampkin,Corporate,Greensboro,North Carolina,South,TEC-PH-10002483,Technology,Phones,Motorola Moto X,1359.96,11,2018,Quarter4
3800,14/10/2017,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,102.592,10,2017,Quarter4
3801,14/10/2017,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,22.704,10,2017,Quarter4
3802,14/10/2017,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,93.024,10,2017,Quarter4
3803,14/10/2017,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,12.768,10,2017,Quarter4
3804,14/10/2017,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35.008,10,2017,Quarter4
3805,14/10/2017,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,39.152,10,2017,Quarter4
3806,12/11/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,South,OFF-AR-10001246,Office Supplies,Art,Newell 317,11.76,11,2016,Quarter4
3807,12/11/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5.238,11,2016,Quarter4
3808,12/11/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",4.662,11,2016,Quarter4
3809,12/11/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92,11,2016,Quarter4
3810,12/11/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,South,TEC-PH-10000441,Technology,Phones,VTech DS6151,100.792,11,2016,Quarter4
3811,12/11/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",146.136,11,2016,Quarter4
3812,5/3/2018,Same Day,PK-19075,Pete Kriz,Consumer,Milwaukee,Wisconsin,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,25.06,3,2018,Quarter1
3813,5/11/2016,Standard Class,NG-18430,Nathan Gelder,Consumer,Quincy,Illinois,Central,OFF-LA-10004484,Office Supplies,Labels,Avery 476,19.824,11,2016,Quarter4
3814,8/7/2017,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,Jacksonville,Florida,South,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,7,2017,Quarter3
3815,8/7/2017,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,Jacksonville,Florida,South,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984,7,2017,Quarter3
3816,15/09/2016,Standard Class,NW-18400,Natalie Webber,Consumer,Mobile,Alabama,South,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,801.96,9,2016,Quarter3
3817,15/09/2016,Standard Class,NW-18400,Natalie Webber,Consumer,Mobile,Alabama,South,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,59.97,9,2016,Quarter3
3818,15/09/2016,Standard Class,NW-18400,Natalie Webber,Consumer,Mobile,Alabama,South,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",1056.86,9,2016,Quarter3
3819,9/10/2018,Standard Class,HG-14845,Harry Greene,Consumer,New York City,New York,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,12.816,10,2018,Quarter4
3820,9/10/2018,Standard Class,HG-14845,Harry Greene,Consumer,New York City,New York,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",314.352,10,2018,Quarter4
3821,9/10/2018,Standard Class,HG-14845,Harry Greene,Consumer,New York City,New York,East,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",18.98,10,2018,Quarter4
3822,9/10/2018,Standard Class,HG-14845,Harry Greene,Consumer,New York City,New York,East,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,18.24,10,2018,Quarter4
3823,14/09/2016,Standard Class,CC-12685,Craig Carroll,Consumer,New York City,New York,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,991.2,9,2016,Quarter3
3824,14/09/2016,Standard Class,CC-12685,Craig Carroll,Consumer,New York City,New York,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.984,9,2016,Quarter3
3825,14/09/2016,Standard Class,CC-12685,Craig Carroll,Consumer,New York City,New York,East,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,12.96,9,2016,Quarter3
3826,7/10/2015,Standard Class,JG-15805,John Grady,Corporate,Dallas,Texas,Central,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",107.44,10,2015,Quarter4
3827,7/5/2018,Standard Class,RW-19540,Rick Wilson,Corporate,Detroit,Michigan,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65,5,2018,Quarter2
3828,7/5/2018,Standard Class,RW-19540,Rick Wilson,Corporate,Detroit,Michigan,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,26.64,5,2018,Quarter2
3829,7/5/2018,Standard Class,RW-19540,Rick Wilson,Corporate,Detroit,Michigan,Central,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,476.8,5,2018,Quarter2
3830,7/5/2018,Standard Class,RW-19540,Rick Wilson,Corporate,Detroit,Michigan,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,87.444,5,2018,Quarter2
3831,14/11/2016,Standard Class,LS-17230,Lycoris Saunders,Consumer,Dover,Delaware,East,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,11,2016,Quarter4
3832,14/11/2016,Standard Class,LS-17230,Lycoris Saunders,Consumer,Dover,Delaware,East,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",19.96,11,2016,Quarter4
3833,24/11/2015,Same Day,MY-18295,Muhammed Yedwab,Corporate,Columbus,Ohio,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1049.97,11,2015,Quarter4
3834,24/11/2015,Same Day,MY-18295,Muhammed Yedwab,Corporate,Columbus,Ohio,East,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,611.058,11,2015,Quarter4
3835,8/4/2015,Standard Class,JM-15655,Jim Mitchum,Corporate,Glendale,Arizona,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.368,4,2015,Quarter2
3836,8/4/2015,Standard Class,JM-15655,Jim Mitchum,Corporate,Glendale,Arizona,West,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,19.008,4,2015,Quarter2
3837,26/07/2015,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,West,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,911.984,7,2015,Quarter3
3838,26/07/2015,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,674.352,7,2015,Quarter3
3839,26/07/2015,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,134.01,7,2015,Quarter3
3840,26/07/2015,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,West,TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,7,2015,Quarter3
3841,8/6/2015,Standard Class,KE-16420,Katrina Edelman,Corporate,Bristol,Tennessee,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",170.352,6,2015,Quarter2
3842,28/10/2015,First Class,TS-21370,Todd Sumrall,Corporate,Los Angeles,California,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,10,2015,Quarter4
3843,28/10/2015,First Class,TS-21370,Todd Sumrall,Corporate,Los Angeles,California,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,6.28,10,2015,Quarter4
3844,28/10/2015,First Class,TS-21370,Todd Sumrall,Corporate,Los Angeles,California,West,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,480.74,10,2015,Quarter4
3845,28/10/2015,First Class,TS-21370,Todd Sumrall,Corporate,Los Angeles,California,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,616.998,10,2015,Quarter4
3846,28/10/2015,First Class,TS-21370,Todd Sumrall,Corporate,Los Angeles,California,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,10,2015,Quarter4
3847,25/11/2018,Second Class,SZ-20035,Sam Zeldin,Home Office,Canton,Michigan,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,11,2018,Quarter4
3848,22/09/2018,First Class,JE-15745,Joel Eaton,Consumer,Fayetteville,Arkansas,South,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.96,9,2018,Quarter3
3849,22/09/2018,First Class,JE-15745,Joel Eaton,Consumer,Fayetteville,Arkansas,South,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,9,2018,Quarter3
